comparison_key,reason,banner,market,year,period,product_id,product,promo_id,promo_status,forecast_incremental_cases,execution_start,execution_end,source_workbook,source_sheet,source_row,description
mom,Fcst Inc Cases is not positive,McKesson,NA-MCKESSON,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ITZGU2,Planned,0.0,2026-10-02,2026-10-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3726,TD REXALL SO FLYER PP 22827
mom,Fcst Inc Cases is not positive,McKesson,NA-MCKESSON,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ITZ9LJ,Planned,0.0,2026-10-02,2026-10-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3728,TD REXALL SO FLYER BAGS 6/300GR 22827
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-4/48,SS KCOMP 4/48CT,000HSK4D5,Committed,0.0,2026-01-01,2026-01-17,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3793,TD - MO 48ct TPR AD -K-Cup P4
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDTB-6/20,TEA BAG 6/20CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3795,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSTA-5/14,SS TASSIMO 5/14CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3796,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3797,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3798,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-4/48,SS KCOMP 4/48CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3799,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-4/30,SS KCOMP 4/30CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3800,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-12/540,SOUPS 12/540ML,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3801,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-12/400,SOUPS 12/400ML,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3802,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDPS-6/473,SAUCES 6/473ML,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3803,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGSC-6/640,R&G SMALL CAN 6/640GR,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3804,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3805,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDNC-10/10,NCOMP 10/10CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3806,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDIC-12/100,INSTANT COFFEE 12/100GR,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3807,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3808,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBHC-6/10,HB HOT CHOCOLATE 6/10CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3809,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBHC-5/8,HB HOT CHOCOLATE 5/8CT,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3810,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBHC-12/450,HB HOT CHOCOLATE 12/450GR,000ITO21M,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3811,TD - MO Delists/Markdowns
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDL,TDL CAN,000ITO3D9,Committed,0.0,2026-01-01,2026-12-31,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3813,TD Metro Bnr 1.77% Rate (58% of total) Harm/LS
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDTB-6/20,TEA BAG 6/20CT,000IYJHYT,Committed,0.0,2026-01-15,2026-01-24,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3819,TD Metro Bnr Tea P5 - 5K LS
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000ITO1ZQ,Committed,0.0,2026-01-15,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3827,TD MO Metro  TPR - Hot Choc PPK Displayer P5 & P6
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBHC-12/450,HB HOT CHOCOLATE 12/450GR,000ITO1ZQ,Committed,0.0,2026-01-15,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3828,TD MO Metro  TPR - Hot Choc PPK Displayer P5 & P6
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000ITO1ZQ,Committed,0.0,2026-01-15,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3829,TD MO Metro  TPR - Hot Choc PPK Displayer P5 & P6
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-12/540,SOUPS 12/540ML,000JEWDY0,Committed,0.0,2026-01-29,2026-02-07,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3831,TD FBasics Soups P5
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDNC-10/10,NCOMP 10/10CT,000ITO0VE,Committed,0.0,2026-02-12,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3840,"TD MO - TH HC -FV 454g- NCOMP 10/10, INST 100G ISF P6"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDIC-12/100,INSTANT COFFEE 12/100GR,000ITO0VE,Committed,0.0,2026-02-12,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3841,"TD MO - TH HC -FV 454g- NCOMP 10/10, INST 100G ISF P6"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBHC-12/500,HB HOT CHOCOLATE 12/500GR,000ITO0VE,Committed,0.0,2026-02-12,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3842,"TD MO - TH HC -FV 454g- NCOMP 10/10, INST 100G ISF P6"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ITO0XQ,Committed,0.0,2026-02-12,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3844,TD FB Feb Front End Program K- Cups 12ct/inst Coffee 100g P6
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ITO0XQ,Committed,0.0,2026-02-12,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3845,TD FB Feb Front End Program K- Cups 12ct/inst Coffee 100g P6
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-24/284,SOUPS 24/284ML,000ITO3HC,Committed,0.0,2026-02-26,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3847,TD - MO - TPR P6 SOUP - CHILLI & 284ML TRIBUTE AD
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-12/540,SOUPS 12/540ML,000ITO3HC,Committed,0.0,2026-02-26,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3848,TD - MO - TPR P6 SOUP - CHILLI & 284ML TRIBUTE AD
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-12/540,SOUPS 12/540ML,000ITO3HC,Committed,0.0,2026-02-26,2026-03-11,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3850,TD - MO - TPR P6 SOUP - CHILLI & 284ML TRIBUTE AD
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000JE05P9,Committed,0.0,2026-03-12,2026-03-18,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3852,TD - FB Large Tin 1wk P7
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSTA-5/14,SS TASSIMO 5/14CT,000JE00EJ,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3854,"TD - MO Soup, Inst 300gr, Tassimo 14ct TPR  P7"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-12/540,SOUPS 12/540ML,000JE00EJ,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3855,"TD - MO Soup, Inst 300gr, Tassimo 14ct TPR  P7"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDIC-6/300,INSTANT COFFEE 6/300GR,000JE00EJ,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3856,"TD - MO Soup, Inst 300gr, Tassimo 14ct TPR  P7"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000JE00EJ,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3857,"TD - MO Soup, Inst 300gr, Tassimo 14ct TPR  P7"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-4/30,SS KCOMP 4/30CT,000ITO3I9,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3859,TD FB March Front End Program- P7
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-4/30,SS KCOMP 4/30CT,000ITO3I9,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3860,TD FB March Front End Program- P7
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITO3I9,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3862,TD FB March Front End Program- P7
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDHBCAP-12/343,HB CAPPUCCINO 12/454GR,000ITO3I9,Committed,0.0,2026-03-12,2026-04-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3863,TD FB March Front End Program- P7
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000ITO3CN,Committed,0.0,2026-04-09,2026-04-15,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3868,TD MO Metro 300g & K-CUP 12CT TPR P8
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000ITO3HW,Committed,0.0,2026-04-09,2026-05-06,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3881,TD - FB KCUP 12/10CT 300G 4WK P8
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,6320911272,TDL KCUP CAPPUCCNO FRNCH VAN SS 6/10CT,000JCYCO9,Committed,0.0,2026-04-16,2026-05-13,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3888,TD MO Metro Kcups & Soup 284ml Inventory clear DS
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,6320923234,TDL KCUP BOI VANILLA SS 6/10 CT,000JCYCO9,Committed,0.0,2026-04-16,2026-05-13,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3889,TD MO Metro Kcups & Soup 284ml Inventory clear DS
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,6320923233,TDL KCUP BOI MEDIUM SS 6/10 CT,000JCYCO9,Committed,0.0,2026-04-16,2026-05-13,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3890,TD MO Metro Kcups & Soup 284ml Inventory clear DS
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-4/30,SS KCOMP 4/30CT,000ITO0U3,Committed,0.0,2026-05-01,2026-05-28,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3898,TD FB KCUP 30CT WOWZA TPR AD P9
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000JAWJZG,Committed,0.0,2026-05-07,2026-05-13,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3902,TD MO Metro 300g & SS 12CT TPR P9
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSIC-12/470,SYRUPS 12/470ML,000ITO0TN,Committed,0.0,2026-06-04,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3927,"TD MO Metro Kcups, HC, Inst 100gr, Ncomp, 300gr, CS 284 P10"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSIC-12/470,SYRUPS 12/470ML,000ITO0TN,Committed,0.0,2026-06-04,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3928,"TD MO Metro Kcups, HC, Inst 100gr, Ncomp, 300gr, CS 284 P10"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000ITO0TN,Committed,0.0,2026-06-04,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3930,"TD MO Metro Kcups, HC, Inst 100gr, Ncomp, 300gr, CS 284 P10"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGSB-6/300,R&G SMALL BAG 6/300GR,000JDDCLU,Committed,0.0,2026-05-29,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3939,TD MO Soccer program P10 300gr
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ITO1ZC,Committed,0.0,2026-05-28,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3945,TD FB P10 (4Wks) SS KCOMP 12/10/48CT + R&G SmBag 300g ISF
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000ITO1ZC,Committed,0.0,2026-05-28,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3946,TD FB P10 (4Wks) SS KCOMP 12/10/48CT + R&G SmBag 300g ISF
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGSB-48/300,R&G SMALL BAG 48/300GR,000ITO1ZC,Committed,0.0,2026-05-28,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3949,TD FB P10 (4Wks) SS KCOMP 12/10/48CT + R&G SmBag 300g ISF
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITO1ZC,Committed,0.0,2026-05-28,2026-07-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3950,TD FB P10 (4Wks) SS KCOMP 12/10/48CT + R&G SmBag 300g ISF
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHSP-12/540,SOUPS 12/540ML,000ITO2TM,Committed,0.0,2026-06-11,2026-07-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3953,TD FBasics Soups - Wowza Ad P9
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000ITO2TM,Committed,0.0,2026-06-11,2026-07-08,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3954,TD FBasics Soups - Wowza Ad P9
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGSC-6/640,R&G SMALL CAN 6/640GR,000ITO102,Committed,0.0,2026-06-18,2026-06-24,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3956,TD - MO 930g/640g/907g TPR P10
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGLC-6/930,R&G LARGE CAN 6/930GR,000ITO102,Committed,0.0,2026-06-18,2026-06-24,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3957,TD - MO 930g/640g/907g TPR P10
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDRGLB-6/2,R&G LARGE BAG 6/2LB,000ITO102,Committed,0.0,2026-06-18,2026-06-24,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3958,TD - MO 930g/640g/907g TPR P10
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000JAX0U8,Committed,0.0,2026-07-02,2026-07-29,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3968,"TD MO Metro Kcups, HC, Inst 300gr, Tassi, 300gr, Soup P11"
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000JB0FD3,Committed,0.0,2026-07-02,2026-07-29,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3977,TD FBasics Soups 4wk  - Ad P11
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDL,TDL CAN,000ITO0X8,Committed,0.0,2026-06-27,2026-07-27,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3981,TD MO Golf Tournament 2026 $5k
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDL,TDL CAN,000JCN51W,Planned,0.0,2026-07-01,2026-10-01,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3983,TD MO LS FEE PLACEHOLDER FOR TDL CAN
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/30,SS KCOMP 6/30CT,000JB0R06,Planned,0.0,2026-07-24,2026-08-30,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,3991,TD FB Lump Sum P12
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000JB0FDJ,Committed,0.0,2026-07-30,2026-08-26,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4001,TD FB 12/10CT 48CT 300g Chilli 4wk P12
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,6320926000,TDL PKS/ORG KCUP DISPLAY 48/12CT,000JCE2XB,Committed,0.0,2026-07-30,2026-08-26,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4006,TD Metro P12 K-cup Pumpkin Spice SCO
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,6320923343,TDL KCUP PUMPKIN SPICE SS 6/12 CT,000JCE2XB,Committed,0.0,2026-07-30,2026-08-26,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4008,TD Metro P12 K-cup Pumpkin Spice SCO
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000JB0K8P,Committed,0.0,2026-07-30,2026-08-26,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4011,TD MO Metro 300g & SS 12CT TPR P12
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDPS-6/473,SAUCES 6/473ML,000JG6G02,Committed,0.0,2026-08-13,2026-08-19,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4023,TD MO P12 Popeyes Sauces 473ml & Biscuits 322gr
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDPBM-6/322,BISCUIT MIX 6/322GR,000JG6G02,Committed,0.0,2026-08-13,2026-08-19,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4025,TD MO P12 Popeyes Sauces 473ml & Biscuits 322gr
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSHHB-12/425,HOT BOWLS 12/425GR,000JB0FEP,Committed,0.0,2026-08-13,2026-09-09,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4030,TD FBasics Soups - Ad P13
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/30,SS KCOMP 6/30CT,000JB0PTY,Planned,0.0,2026-08-21,2026-09-24,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4042,TD FB Lump Sum P13
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,6320923343,TDL KCUP PUMPKIN SPICE SS 6/12 CT,000JEEIRN,Committed,0.0,2026-08-27,2026-09-30,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4056,TD Metro P13 K-cup Pumpkin Spice SCO
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ITO3DQ,Planned,0.0,2026-09-17,2026-09-23,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4065,TD MO 12ct KCups & 300g Bundled PPK AD 13
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/12,SS KCOMP 6/12CT,000ITO3H2,Planned,0.0,2026-09-24,2026-09-30,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4070,TD MO 300g & KCups 12 ct TPR P1 Wk2 - Coffee Day
mom,Fcst Inc Cases is not positive,Metro Ontario,NA-METRO ONTARIO,2026,September,TDSSKC-6/10,SS KCOMP 6/10CT,000ITO3H2,Planned,0.0,2026-09-24,2026-09-30,DR 2026 - 2026-08-28 (EXCEXP_TLS_000JHWRH0).xlsx,Rebates,4071,TD MO 300g & KCups 12 ct TPR P1 Wk2 - Coffee Day
